report_date,report_week,source_file,Market,Model,Date,calendar_week,week_relative,week_text,Ad Type,Channel,Platform,is_pmax,Currency Rate,clicks,Finder DCF Started,Finder DCFS,Finder MDPV,ICC DCF started,ICC DCFS,ICC finished,ICC started,Impressions,Media Spend,Model Detail Page DCF started,Model Detail page DCFS,Model page visit,Number of Sessions,Session start,clicks_outbound,reach,DCFS,Forms Submission Started,Activation Group,Campaign
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251219,CW 51,BW 28,December 15 - December 21,Google Search Ad,Paid Search,Google,False,1731.88,80,0,0,1,0,0,25,41,2238,49.17614139663256,8,0,12,51,51,0,0,0,8,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251219,CW 51,BW 28,December 15 - December 21,Naver Search Ad,Paid Search,Naver,False,1731.88,0,0,0,3,2,0,39,72,0,0,26,0,64,127,125,0,0,0,28,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251219,CW 51,BW 28,December 15 - December 21,Naver Search Ad,Paid Search,Naver,False,Not specified,123,0,0,0,0,0,0,0,38270,33.6396,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251219,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Kakao,False,Not specified,4076,0,0,4,2,0,60,152,1021037,1594.09884,570,1,60,726,721,0,0,1,572,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251219,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Meta,False,Not specified,423,0,0,2,3,2,47,97,118691,714.239773253754,37,0,11,144,144,280,100387,2,40,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251220,CW 51,BW 28,December 15 - December 21,Google Search Ad,Paid Search,Google,False,1731.88,89,0,0,0,0,0,15,36,1784,56.83698289257915,2,0,6,45,45,0,0,0,2,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251220,CW 51,BW 28,December 15 - December 21,Naver Search Ad,Paid Search,Naver,False,1731.88,0,0,0,3,1,0,36,67,0,0,0,0,56,91,91,0,0,0,1,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251220,CW 51,BW 28,December 15 - December 21,Naver Search Ad,Paid Search,Naver,False,Not specified,115,0,0,0,0,0,0,0,38728,32.9324,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251220,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Kakao,False,Not specified,3450,0,0,3,3,0,44,107,816597,1589.823,419,1,45,529,526,0,0,1,422,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251220,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Meta,False,Not specified,521,0,0,4,0,0,65,131,132424,741.5120050145804,22,0,15,162,161,364,110581,0,22,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251221,CW 51,BW 28,December 15 - December 21,Google Search Ad,Paid Search,Google,False,1731.88,74,0,0,0,0,0,16,30,2197,40.79218441462457,5,0,12,45,45,0,0,0,5,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251221,CW 51,BW 28,December 15 - December 21,Naver Search Ad,Paid Search,Naver,False,1731.88,0,0,0,3,1,0,38,57,0,0,2,0,50,96,95,0,0,0,3,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251221,CW 51,BW 28,December 15 - December 21,Naver Search Ad,Paid Search,Naver,False,Not specified,105,0,0,0,0,0,0,0,40256,34.5372,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251221,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Kakao,False,Not specified,2933,0,0,3,1,0,38,89,688771,1593.62692,386,2,51,468,466,0,0,2,387,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251221,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Meta,False,Not specified,725,0,0,2,4,0,65,160,156511,903.7439021066689,21,0,10,189,189,520,131180,0,25,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251222,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,1738.72,70,0,0,2,0,0,15,34,1674,47.98626109206774,1,0,4,42,42,0,0,0,1,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251222,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,1738.72,0,0,0,0,1,0,29,57,0,0,8,0,47,94,94,0,0,0,9,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251222,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,Not specified,121,0,0,0,0,0,0,0,35451,34.1632,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251222,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Kakao,False,Not specified,3747,0,0,3,0,0,42,95,943724,1589.34428,433,0,33,546,541,0,0,0,433,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251222,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,753,2,1,128,2,1,46,89,173767,836.1874199438586,15,0,8,242,242,565,145914,2,19,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251223,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,1745.36,88,0,0,0,0,0,20,39,1900,70.22373796695238,5,0,11,56,55,0,0,0,5,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251223,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,1745.36,0,0,0,7,2,0,43,67,0,0,21,0,59,107,107,0,0,0,23,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251223,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,Not specified,121,0,0,0,0,0,0,0,33223,33.0684,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251223,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Kakao,False,Not specified,3694,0,0,1,1,0,31,77,909862,1587.19344,373,0,20,446,446,0,0,0,374,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251223,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,811,0,0,221,1,0,44,81,101569,681.3670182323605,21,0,9,324,322,595,86931,0,22,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251224,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,1707.04,94,0,0,1,1,0,18,41,1983,79.59885338480646,3,0,11,48,48,0,0,0,4,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251224,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,1707.04,0,0,0,2,2,0,34,56,0,0,25,0,55,106,103,0,0,0,27,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251224,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,Not specified,90,0,0,0,0,0,0,0,33735,32.7148,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251224,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Kakao,False,Not specified,3691,0,0,3,0,0,32,81,1002668,1589.90596,365,1,42,468,466,0,0,1,365,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251224,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,1497,1,0,359,1,0,46,113,144526,818.5539476194369,36,0,14,516,516,911,121400,0,38,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251225,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,1707.04,82,0,0,1,2,0,16,34,1847,56.84426509806448,0,0,5,41,41,0,0,0,2,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251225,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,1707.04,0,0,0,7,2,0,27,46,0,0,1,0,40,76,76,0,0,0,3,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251225,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,Not specified,109,0,0,0,0,0,0,0,36577,32.572,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251225,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Kakao,False,Not specified,3279,0,0,2,1,0,43,102,827266,1589.35448,442,0,47,552,544,0,0,0,443,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251225,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,936,0,0,211,2,0,72,134,126141,596.2186248058213,56,0,23,414,413,614,107246,0,58,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251226,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,1707.04,91,0,0,2,0,0,17,40,1306,58.82397621321118,1,0,15,50,50,0,0,0,1,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251226,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,1707.04,0,1,0,6,1,0,53,70,0,0,3,0,62,107,105,0,0,0,5,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251226,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,Not specified,115,0,0,0,0,0,0,0,36620,30.4708,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251226,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Kakao,False,Not specified,4086,0,0,1,3,0,34,82,1086736,1590.7308,427,2,31,524,522,0,0,2,430,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251226,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,832,0,0,183,1,0,74,147,112669,591.0752732128743,84,0,21,422,419,597,94771,0,85,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251227,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,1707.04,90,0,0,0,0,0,26,51,1718,45.46344283320836,2,0,6,65,65,0,0,0,2,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251227,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,1707.04,0,0,0,2,2,0,28,48,0,0,6,0,47,82,82,0,0,0,8,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251227,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,Not specified,108,0,0,0,0,0,0,0,40129,29.0904,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251227,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Kakao,False,Not specified,3749,0,0,1,2,0,49,109,962379,1591.3496,503,1,36,622,619,0,0,1,505,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251227,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,980,1,0,221,1,0,73,184,142416,641.9521434606056,91,0,29,515,510,757,121439,0,93,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251228,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,1707.04,81,0,0,1,0,0,17,31,2343,50.53652884701003,1,0,9,37,37,0,0,0,1,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251228,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,1707.04,0,0,0,6,4,0,43,73,0,0,4,0,53,109,108,0,0,0,8,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251228,CW 52,BW 29,December 22 - December 28,Naver Search Ad,Paid Search,Naver,False,Not specified,110,0,0,0,0,0,0,0,38964,33.2996,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251228,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Kakao,False,Not specified,3162,0,0,2,1,0,44,89,906052,1588.39092,424,0,42,521,520,0,0,0,425,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251228,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,1368,3,0,320,8,0,100,207,186297,769.8852642193334,77,0,28,615,612,1080,158465,0,88,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251229,CW 52,BW 29,December 29 - December 31,Google Search Ad,Paid Search,Google,False,1690.95,0,0,0,1,1,1,12,22,0,0,0,0,11,26,26,0,0,1,1,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251229,CW 52,BW 29,December 29 - December 31,Naver Search Ad,Paid Search,Naver,False,1690.95,0,0,0,3,0,0,29,56,0,0,4,0,41,87,85,0,0,0,4,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251229,CW 52,BW 29,December 29 - December 31,Naver Search Ad,Paid Search,Naver,False,Not specified,107,0,0,0,0,0,0,0,36129,34.0476,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251229,CW 52,BW 29,December 29 - December 31,Social Display,Paid Social,Kakao,False,Not specified,4129,0,0,3,3,0,50,119,1206466,1588.9832,467,0,52,591,589,0,0,0,470,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251229,CW 52,BW 29,December 29 - December 31,Social Display,Paid Social,Meta,False,Not specified,1563,2,1,394,1,0,70,141,203822,753.3943803995312,76,0,12,625,623,1067,175831,1,79,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251230,CW 52,BW 29,December 29 - December 31,Google Search Ad,Paid Search,Google,False,1697.65,89,0,0,0,0,0,11,34,1932,81.29496766294582,2,0,8,44,43,0,0,0,2,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251230,CW 52,BW 29,December 29 - December 31,Naver Search Ad,Paid Search,Naver,False,1697.65,0,1,0,7,2,0,44,78,0,0,3,0,44,112,112,0,0,0,6,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251230,CW 52,BW 29,December 29 - December 31,Naver Search Ad,Paid Search,Naver,False,Not specified,149,0,0,0,0,0,0,0,41317,94.5132,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251230,CW 52,BW 29,December 29 - December 31,Social Display,Paid Social,Kakao,False,Not specified,4440,0,0,2,2,0,62,130,1339538,1589.08112,538,0,46,656,654,0,0,0,540,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251230,CW 52,BW 29,December 29 - December 31,Social Display,Paid Social,Meta,False,Not specified,1150,2,0,325,1,0,66,129,169986,731.7076826642683,81,0,16,539,537,820,146284,0,84,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251231,CW 52,BW 29,December 29 - December 31,Google Search Ad,Paid Search,Google,False,1696.94,95,0,0,0,0,0,15,35,1625,177.2368914982262,2,0,12,42,41,0,0,0,2,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251231,CW 52,BW 29,December 29 - December 31,Naver Search Ad,Paid Search,Naver,False,1696.94,0,0,0,4,2,0,58,120,0,0,5,1,54,158,156,0,0,1,7,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251231,CW 52,BW 29,December 29 - December 31,Naver Search Ad,Paid Search,Naver,False,Not specified,266,0,0,0,0,0,0,0,47956,199.7636,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251231,CW 52,BW 29,December 29 - December 31,Social Display,Paid Social,Kakao,False,Not specified,4030,0,0,2,0,0,31,80,1246467,1579.16196,407,0,19,481,478,0,0,0,407,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Cayenne,20251231,CW 52,BW 29,December 29 - December 31,Social Display,Paid Social,Meta,False,Not specified,969,3,0,268,7,0,76,170,133322,631.083585425013,97,0,25,541,536,719,119196,0,107,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Panamera,20251120,CW 47,BW 24,November 17 - November 23,Naver Search Ad,Paid Search,Naver,False,Not specified,13,0,0,0,0,0,0,0,1879,8.432,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Panamera,20251120,CW 47,BW 24,November 17 - November 23,Social Display,Paid Social,Kakao,False,Not specified,0,0,0,0,1,0,0,1,0,0,2,0,0,2,2,0,0,0,3,Kakao,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Panamera,20251120,CW 47,BW 24,November 17 - November 23,Social Display,Paid Social,Meta,False,Not specified,0,0,0,0,0,0,0,2,0,0,3,2,0,3,3,0,0,2,3,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Panamera,20251121,CW 47,BW 24,November 17 - November 23,Naver Search Ad,Paid Search,Naver,False,Not specified,756,0,0,0,0,0,0,0,55974,7.629600000000001,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Panamera,20251121,CW 47,BW 24,November 17 - November 23,Social Display,Paid Social,Meta,False,Not specified,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3,0,0,1,2,Meta Classic Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Panamera,20251122,CW 47,BW 24,November 17 - November 23,Naver Search Ad,Paid Search,Naver,False,Not specified,803,0,0,0,0,0,0,0,59069,10.812,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Panamera,20251123,CW 47,BW 24,November 17 - November 23,Naver Search Ad,Paid Search,Naver,False,Not specified,710,0,0,0,0,0,0,0,57435,17.9112,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Panamera,20251124,CW 48,BW 25,November 24 - November 30,Google Search Ad,Paid Search,Google,False,1700.74,37,0,0,0,0,0,10,15,510,61.79256742241613,0,0,4,17,17,0,0,0,0,Search/Google Ads,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Panamera,20251124,CW 48,BW 25,November 24 - November 30,Naver Search Ad,Paid Search,Naver,False,1700.74,0,0,0,53,1,1,143,228,0,0,9,0,367,567,560,0,0,1,10,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Panamera,20251124,CW 48,BW 25,November 24 - November 30,Naver Search Ad,Paid Search,Naver,False,Not specified,711,0,0,0,0,0,0,0,53695,14.6404,0,0,0,0,0,0,0,0,0,Naver,Panamera & Cayenne Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PKO,Panamera,20251124,CW 48,BW 25,November 24 - November 30,Social Display,Paid Social,Meta,False,Not specified,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,1,1,Meta Classic Ads,Panamera & Cayenne Close the Gap
